category,roots,meaning,word,breakdown,definition,phonetic,example,translation,native_vibe,synonym_nuance,visual_prompt,social_status,emotional_tone,street_usage,collocation,etymon_story,usage_warning,memory_hook,audio_tag
生活哲學用詞,"photo- (light), synthe- (put together)",光合作用,photosynthesis,photo- + syn- + thes + -is,指植物利用陽光將二氧化碳和水轉化為食物的過程。,/ˌfoʊtoʊˈsɪnθəsɪs/,Photosynthesis is essential for plant life.,光合作用對植物生命至關重要。,,,,,,,,,,,
生活哲學用詞,techn- (art/skill),技術；技巧,technique,techn + -ique,指執行某項任務或活動的特定方法或技能。,/tɛkˈniːk/,He developed a new technique for painting watercolors.,他開發了一種新的水彩畫技巧。,,,,,,,,,,,
生活哲學用詞,"con- (together), struct (build)",建造；構成,construct,con- + struct,指建造或建立某物；或將思想或部分組合起來形成一個整體。,/kənˈstrʌkt/,They are planning to construct a new bridge across the river.,他們計畫在河上建造一座新橋。,,,,,,,,,,,
生活哲學用詞,"mech- (machine), -ism (doctrine/process)",機制；機械裝置,mechanism,mech + -anism,指機器的一個部分；或事物運作或發生的方式。,/ˈmɛkənɪzəm/,The clock's intricate mechanism was fascinating to watch.,時鐘精密的機械裝置令人著迷。,,,,,,,,,,,
生活哲學用詞,"tele- (far), scop (look)",望遠鏡,telescope,tele- + scop + -e,指用於觀察遠處物體的儀器。,/ˈtɛləskoʊp/,Astronomers use powerful telescopes to study distant galaxies.,天文學家使用強大的望遠鏡研究遙遠的星系。,,,,,,,,,,,
生活哲學用詞,"sym- (with/together), phon (sound)",交響樂,symphony,sym- + phon + -y,指一種大型管弦樂曲，通常由多個樂章組成。,/ˈsɪmfəni/,The orchestra performed Beethoven's Fifth Symphony.,管弦樂團演奏了貝多芬的第五交響曲。,,,,,,,,,,,
生活哲學用詞,"bio- (life), graph (write)",傳記,biography,bio- + graph + -y,指記錄某人一生故事的書或文章。,/baɪˈɒɡrəfi/,She is writing a biography of a famous artist.,她正在寫一位著名藝術家的傳記。,,,,,,,,,,,
生活哲學用詞,"dia- (across), meter (measure)",直徑,diameter,dia- + meter,指穿過圓心連接圓周上兩點的直線，或其長度。,/daɪˈæmɪtər/,The diameter of the tree trunk was almost a meter.,樹幹的直徑將近一米。,,,,,,,,,,,
生活哲學用詞,log- (reason/word),邏輯；推理,logic,log + -ic,指基於理性原則的思維或推理過程。,/ˈlɒdʒɪk/,Her argument was based on sound logic.,她的論點基於嚴謹的邏輯。,,,,,,,,,,,
生活哲學用詞,"re- (again), cycl (circle)",回收利用,recycle,re- + cycl + -e,指將廢棄物轉化為可再次使用的材料。,/riːˈsaɪkl/,We should recycle plastic bottles and paper to help the environment.,我們應該回收塑膠瓶和紙張以保護環境。,,,,,,,,,,,
生活哲學用詞,"atm- (vapor/air), sphere (ball/globe)",大氣層；氣氛,atmosphere,atm- + o + sphere,指環繞地球或另一個天體周圍的氣體層；或某地的普遍情緒或感覺。,/ˈætməsfɪr/,The Earth's atmosphere protects us from harmful radiation.,地球的大氣層保護我們免受有害輻射。,,,,,,,,,,,
生活哲學用詞,"micro- (small), scop (look)",顯微鏡,microscope,micro- + scop + -e,指用於觀察微小物體的儀器。,/ˈmaɪkrəskoʊp/,Scientists use microscopes to study cells.,科學家使用顯微鏡研究細胞。,,,,,,,,,,,
生活哲學用詞,"port- (carry), -able (capable of)",可攜帶的；輕便的,portable,port + -able,指可以輕鬆攜帶或移動的。,/ˈpɔːrtəbl/,Laptops are portable computers that you can take anywhere.,筆記型電腦是你可以隨身攜帶的便攜式電腦。,,,,,,,,,,,
生活哲學用詞,sect- (cut),部分；區塊,section,sect + -ion,指整體中的一個區塊或部分。,/ˈsɛkʃən/,The book is divided into several sections.,這本書分成好幾個部分。,,,,,,,,,,,
生活哲學用詞,"re- (back), ly (bind), -able (capable of)",可靠的；可信賴的,reliable,re- + ly + -able,指可以信任或依賴的，因為它表現良好或給出準確的結果。,/rɪˈlaɪəbl/,She is a reliable employee who always meets deadlines.,她是一位總是按時完成任務的可靠員工。,,,,,,,,,,,
生活哲學用詞,"harm (injury), -ful (full of)",有害的,harmful,harm + -ful,指會造成傷害或損害的。,/ˈhɑːrmfl/,Smoking is harmful to your health.,吸煙對您的健康有害。,,,,,,,,,,,
生活哲學用詞,"count (number), -less (without)",無數的；數不清的,countless,count + -less,指數量非常大，無法計算的。,/ˈkaʊntlɪs/,There are countless stars in the night sky.,夜空中有無數顆星星。,,,,,,,,,,,
生活哲學用詞,"clar- (clear), -ify (make)",澄清；闡明,clarify,clar + -ify,指使某事物更清晰易懂。,/ˈklærɪfaɪ/,Could you please clarify what you mean by that?,您能澄清一下您的意思嗎？,,,,,,,,,,,
生活哲學用詞,"mini- (small), -ize (make/do)",最小化；減少到最低程度,minimize,mini- + m + -ize,指將某事物的數量、影響或重要性降到最低。,/ˈmɪnɪmaɪz/,We need to minimize our expenses to save money.,我們需要將開支降至最低以節省金錢。,,,,,,,,,,,
生活哲學用詞,"magn- (great/large), -ify (make)",放大；誇大,magnify,magn- + -ify,指使某物看起來更大；或誇大某事的重要性。,/ˈmæɡnɪfaɪ/,A microscope can magnify tiny objects.,顯微鏡可以放大微小的物體。,,,,,,,,,,,
生活哲學用詞,mini- (small),最小值；最低限度,minimum,mini- + mum,指最小的數量或程度。,/ˈmɪnɪməm/,"You must be at least 18 years old to enter, that's the minimum age.",您必須至少滿 18 歲才能進入，這是最低年齡。,,,,,,,,,,,
生活哲學用詞,"equi- (equal), val (worth)",等值的；相等的,equivalent,equi- + val + -ent,指在價值、數量、意義或功能上相等的。,/ɪˈkwɪvələnt/,One dollar is equivalent to about thirty New Taiwan dollars.,一美元約等於三十新台幣。,,,,,,,,,,,
生活哲學用詞,"vari- (different), -ous (full of)",各種各樣的；不同的,various,vari + -ous,指許多不同種類的。,/ˈvɛəriəs/,The store offers various types of products.,這家商店提供各種不同類型的產品。,,,,,,,,,,,
生活哲學用詞,alt- (high),海拔；高度,altitude,alt- + -itude,指海平面以上的高度。,/ˈæltɪtuːd/,Mount Everest has a very high altitude.,聖母峰的海拔非常高。,,,,,,,,,,,
生活哲學用詞,nov- (new),新奇；新穎,novelty,nov + -elty,指新奇、不尋常或有趣的品質；或新奇的物品。,/ˈnɒvəlti/,The novelty of the new toy soon wore off.,新玩具的新鮮感很快就消失了。,,,,,,,,,,,
生活哲學用詞,"dur- (last/hard), -able (capable of)",耐用的；持久的,durable,dur + -able,指堅固耐用，能長時間承受磨損或壓力而不損壞的。,/ˈdʊrəbl/,These shoes are made from durable material.,這些鞋子是用耐用材料製成的。,,,,,,,,,,,
生活哲學用詞,"ef- (out), fic (make/do)",效率高的,efficient,ef- + fic + -ient,指以最少的時間、金錢或精力做事情做得好。,/ɪˈfɪʃnt/,She is a very efficient worker and gets a lot done.,她是一位非常有效率的員工，完成了很多工作。,,,,,,,,,,,
生活哲學用詞,"flex- (bend), -ible (able to)",靈活的；彈性的,flexible,flex + -ible,指能夠彎曲而不斷裂；或能輕鬆適應新情況的。,/ˈflɛksəbl/,"Our work schedule is flexible, allowing us to choose our hours.",我們的工作時間很靈活，允許我們選擇自己的工作時間。,,,,,,,,,,,
生活哲學用詞,"uni- (one), form (shape)",統一的；一致的,uniform,uni- + form,指始終相同，沒有變化或差異。,/ˈjuːnɪfɔːrm/,All students are required to wear a school uniform.,所有學生都必須穿校服。,,,,,,,,,,,
生活哲學用詞,grad- (step/degree),逐漸的；漸進的,gradual,grad + -ual,指緩慢且逐步發生的。,/ˈɡrædʒuəl/,There has been a gradual improvement in his health.,他的健康狀況已逐漸好轉。,,,,,,,,,,,
生活哲學用詞,"ex- (out), it (go)",出口；離開,exit,ex- + it,指離開某處的通道；或離開的行為。,/ˈɛɡzɪt/,Please use the emergency exit in case of fire.,如果發生火災，請使用緊急出口。,,,,,,,,,,,
生活哲學用詞,junct- (join),連接處；交叉路口,junction,junct + -ion,指兩條或更多道路、鐵路線等連接或交叉的地方。,/ˈdʒʌŋkʃən/,There's a busy junction just before the city center.,市中心前有一個繁忙的交叉路口。,,,,,,,,,,,
生活哲學用詞,"e- (out), labor (work)",詳細闡述；精心製作的,elaborate,e- + labor + -ate,指詳細解釋或發展某事物；或指經過精心製作、複雜的。,/ɪˈlæbəreɪt/,Could you elaborate on your plan?,您能詳細闡述一下您的計畫嗎？,,,,,,,,,,,
生活哲學用詞,"liber- (free), -ate (cause to be)",解放；釋放,liberate,liber + -ate,指將某人或某物從束縛、囚禁或控制中解救出來。,/ˈlɪbəreɪt/,The army fought to liberate the occupied city.,軍隊為解放被佔領的城市而戰。,,,,,,,,,,,
生活哲學用詞,"sur- (over), plus (more)",盈餘；過剩,surplus,sur- + plus,指多於所需或使用的數量。,/ˈsɜːrpləs/,The company reported a budget surplus this year.,該公司今年報告了預算盈餘。,,,,,,,,,,,
生活哲學用詞,"circum- (around), sta (stand)",情況；環境,circumstance,circum- + sta + -nce,指圍繞某事件或行動的條件或事實。,/ˈsɜːrkəmstæns/,Under no circumstances should you open that door.,無論如何您都不應打開那扇門。,,,,,,,,,,,
生活哲學用詞,"intra- (within), ven (vein)",靜脈內的,intravenous,intra- + ven + -ous,指直接進入靜脈的。,/ˌɪntrəˈviːnəs/,The patient was given intravenous fluids.,病人接受了靜脈注射液。,,,,,,,,,,,
生活哲學用詞,"extra- (beyond), ordin (order/normal)",非凡的；異常的,extraordinary,extra- + ordin + -ary,指超出尋常或正常，非常特殊或令人驚訝的。,/ɪkˈstrɔːrdəneri/,She has an extraordinary talent for music.,她有非凡的音樂天賦。,,,,,,,,,,,
生活哲學用詞,"para- (beside), allos (other)",平行的；類似的,parallel,para- + allel,指兩條線或兩個平面在所有點上距離相等，永不相交；或指非常相似。,/ˈpærəlɛl/,The two roads run parallel to each other.,這兩條路平行延伸。,,,,,,,,,,,
生活哲學用詞,"post- (after), pon (put)",延期；推遲,postpone,post- + pon + -e,指將某事安排在較晚的時間發生。,/poʊˈspoʊn/,We had to postpone the meeting due to unforeseen circumstances.,由於不可預見的情況，我們不得不推遲會議。,,,,,,,,,,,
生活哲學用詞,"infra- (below), struct (build)",基礎設施,infrastructure,infra- + struct + -ure,指一個國家或組織運作所需的基本系統和服務（如道路、橋樑、電力等）。,/ˈɪnfrəstrʌktʃər/,The government plans to invest in improving the country's infrastructure.,政府計畫投資改善國家的基礎設施。,,,,,,,,,,,
生活哲學用詞,"super- (over), faci (face/surface)",膚淺的；表面的,superficial,super- + fic + -ial,指只涉及表面或外層，不深入的；或不認真、不深入的。,/ˌsuːpərˈfɪʃl/,He only has a superficial understanding of the topic.,他對這個話題只有膚淺的理解。,,,,,,,,,,,
生活哲學用詞,"syn- (together), thes- (put/place)",合成；綜合,synthesize,syn- + thes + -ize,指將不同的元素或思想結合起來，形成一個新的整體。,/ˈsɪnθəsaɪz/,Researchers can synthesize new materials in the lab.,研究人員可以在實驗室中合成新材料。,,,,,,,,,,,
生活哲學用詞,"ad- (to), loc (place)",分配；撥給,allocate,al- + loc + -ate,指將某物（特別是資源或任務）分配給特定的人或用途。,/ˈæləkeɪt/,The government decided to allocate more funds to education.,政府決定撥款更多資金用於教育。,"「allocate」這字，不看字典，它直接撲面而來的感覺就是：一套剪裁合身的灰色西裝、一間冷氣開得有點強的辦公室、還有桌上那杯冰冷的、無糖的氣泡水。它絕對是那種，你在跟一群西裝筆挺、頭髮梳得一絲不苟的人開年度預算會議時會聽到的字。它不帶任何溫度，純粹是個邏輯動詞，代表著「經過精算，然後客觀地分出去」。你不會聽到滑板少年說：「嘿，哥們，我們得allocate一下今天的啤酒錢。」他們會說「分一下」或「湊一下」。所以，社會階層感嘛，就是高階經理人、政府官員，或是任何需要處理「資源」而不是「情感」的「專業人士」。聽起來就很「辦公室」，帶著一種無趣的、冰冷的嚴謹。

如果非要給它一個極其日常、甚至帶點情緒化的句子，那大概會是這種情境：你跟你的伴侶在爭論家務分工，他/她可能總是很會「策略性地」躲避最難做的活，這時你可能會翻個白眼，帶著一絲疲憊和嘲諷的語氣說：「好啊，那你就繼續**allocate**你的『寶貴時間』去看電視吧，而我呢，就來『allocate』我的『寶貴精力』來把這些碗洗完！」

這裡的「allocate」被刻意用來凸顯那種自私、算計的「分配」，把應該共同承擔的責任，用一種假裝專業實則敷衍的態度推卸掉。這是在教科書上，絕對學不到如何用「allocate」來表達一個人在關係中，那種心灰意冷的諷刺。",,,,,,,,,,
生活哲學用詞,"mob- (move), -ize (make/do)",動員；調動,mobilize,mobil + -ize,指使（軍隊或資源）準備好投入使用或行動；或召集人們採取行動。,/ˈmoʊbəlaɪz/,The community mobilized to help the flood victims.,社區動員起來幫助洪水受害者。,,,,,,,,,,,
生活哲學用詞,"path (way), way (road)",小徑；途徑,pathway,path + way,指供人行走的小路；或實現某目標的途徑。,/ˈpæθweɪ/,The garden has a beautiful stone pathway.,花園裡有一條美麗的石板小徑。,,,,,,,,,,,
生活哲學用詞,"com- (together/with), pel (drive)",強迫；迫使,compel,com- + pel,指強迫某人做某事，或使某事必然發生。,/kəmˈpɛl/,He felt compelled to tell the truth.,他覺得不得不說出真相。,,,,,,,,,,,
生活哲學用詞,"de- (down/away), pos (put)",存放；儲存,deposit,de- + pos + -it,指將金錢存入銀行或將某物放置在某處。,/dɪˈpɒzɪt/,I need to deposit this check into my account.,我需要將這張支票存入我的帳戶。,,,,,,,,,,,
生活哲學用詞,"pre- (before), serv (keep/watch)",保存；維護,preserve,pre- + serv + -e,指保持某物完好無損，使其不變質或不受損壞。,/prɪˈzɜːrv/,It's important to preserve historical buildings.,保存歷史建築很重要。,,,,,,,,,,,
生活哲學用詞,"re- (back), strict (draw tight)",限制；約束,restrict,re- + strict,指對某事施加限制或控制。,/rɪˈstrɪkt/,Access to the restricted area is strictly forbidden.,嚴禁進入限制區域。,,,,,,,,,,,
生活哲學用詞,tend- (stretch/incline),傾向；趨勢,tendency,tend + -ency,指某人或某事傾向於以特定方式行為或發展的趨勢。,/ˈtɛndənsi/,He has a tendency to arrive late for meetings.,他有開會遲到的傾向。,,,,,,,,,,,
生活哲學用詞,"dis- (apart), tract (draw)",使分心；分散注意力,distract,dis- + tract,指使某人無法集中注意力。,/dɪˈstrækt/,Loud music can distract you from your studies.,吵鬧的音樂會讓你學習分心。,,,,,,,,,,,
